,steam_id_a,steam_id_b,lat_a,lon_a,country_a,lat_b,lon_b,country_b
77323,7.656119802964256e+16,7.656119804037242e+16,21.0277644,105.8341598,VN,21.0277644,105.8341598,VN
77324,7.656119803265098e+16,7.656119804037242e+16,41.7151377,44.827096,GE,21.0277644,105.8341598,VN
77341,7.656119799594462e+16,7.656119804036504e+16,35.8245029,10.634584,TN,37.09024,-95.712891,US
77342,7.656119801603725e+16,7.656119804036504e+16,51.3614279,-0.193961,GB,37.09024,-95.712891,US
77428,7.656119803051053e+16,7.656119804042355e+16,51.165691,10.451526,DE,51.165691,10.451526,DE
77437,7.656119802839565e+16,7.656119804050971e+16,-20.9175738,142.7027956,AU,59.66887759999999,9.6501891,NO
77446,7.656119797193899e+16,7.65611980404778e+16,56.26392,9.501785,DK,55.6760968,12.5683372,DK
77449,7.656119798403514e+16,7.656119804045304e+16,47.3168103,18.408371,HU,48.669026,19.699024,SK
77450,7.656119799515742e+16,7.656119804045304e+16,46.7084264,20.1436061,HU,48.669026,19.699024,SK
77451,7.656119800466322e+16,7.656119804045304e+16,46.5661437,19.4272464,HU,48.669026,19.699024,SK
77499,7.656119800987005e+16,7.656119804056587e+16,56.8307416,9.4930527,DK,56.8307416,9.4930527,DK
77504,7.656119799693358e+16,7.656119804053224e+16,55.169438,23.881275,LT,56.130366,-106.346771,CA
77505,7.656119802106608e+16,7.656119804053224e+16,56.438457,47.9607758,RU,56.130366,-106.346771,CA
77506,7.656119803869373e+16,7.656119804053224e+16,35.6761919,139.6503106,JP,56.130366,-106.346771,CA
77529,7.656119802390565e+16,7.656119804054206e+16,49.81749199999999,15.472962,CZ,59.32932349999999,18.0685808,SE
77530,7.65611980392822e+16,7.656119804054206e+16,56.26392,9.501785,DK,59.32932349999999,18.0685808,SE
77544,7.656119800943344e+16,7.656119804061877e+16,-43.90838129999999,171.7485672,NZ,53.7190281,-2.0727839,GB
77545,7.656119801825651e+16,7.656119804061877e+16,42.6886591,2.8948332,FR,53.7190281,-2.0727839,GB
77555,7.65611979828473e+16,7.656119804059387e+16,48.117266,-1.6777926,FR,14.5995124,120.9842195,PH
77569,7.656119796027189e+16,7.656119804059595e+16,25.7616798,-80.1917902,US,51.5073509,-0.1277583,GB
77570,7.656119796153293e+16,7.656119804059595e+16,40.7127753,-74.0059728,US,51.5073509,-0.1277583,GB
77571,7.656119799839557e+16,7.656119804059595e+16,10.1176433,-68.0477509,VE,51.5073509,-0.1277583,GB
77572,7.656119801048851e+16,7.656119804059595e+16,51.253775,-85.323214,CA,51.5073509,-0.1277583,GB
77573,7.656119802997565e+16,7.656119804059595e+16,40.7127753,-74.0059728,US,51.5073509,-0.1277583,GB
77594,7.656119803442298e+16,7.65611980405876e+16,34.7698021,-84.9702228,US,53.3498053,-6.2603097,IE
77595,7.656119803997862e+16,7.65611980405876e+16,53.7190281,-2.0727839,GB,53.3498053,-6.2603097,IE
77603,7.656119799931925e+16,7.656119804070403e+16,51.165691,10.451526,DE,51.43323669999999,7.661593799999999,DE
77650,7.656119798077749e+16,7.656119804065912e+16,55.05067949999999,60.10349609999999,RU,56.2965039,43.93605900000001,RU
77651,7.656119799505163e+16,7.656119804065912e+16,56.2965039,43.93605900000001,RU,56.2965039,43.93605900000001,RU
77662,7.656119801219333e+16,7.656119804078214e+16,37.09024,-95.712891,US,51.43323669999999,7.661593799999999,DE
77663,7.656119802067061e+16,7.656119804078214e+16,48.8940624,9.195464,DE,51.43323669999999,7.661593799999999,DE
77699,7.656119801717504e+16,7.656119804075856e+16,61.52401,105.318756,RU,40.5865396,-122.3916754,US
77720,7.656119801747646e+16,7.656119804080848e+16,46.8138783,-71.2079809,CA,46.8138783,-71.2079809,CA
77721,7.656119796769328e+16,7.6561198040833e+16,23.69781,120.960515,TW,45.943161,24.96676,RO
77722,7.656119801460467e+16,7.6561198040833e+16,51.165691,10.451526,DE,45.943161,24.96676,RO
77726,7.656119796769389e+16,7.656119804082032e+16,51.43323669999999,7.661593799999999,DE,41.6488226,-0.8890853,ES
77727,7.656119798518768e+16,7.656119804082032e+16,40.46366700000001,-3.74922,ES,41.6488226,-0.8890853,ES
77728,7.656119799945419e+16,7.656119804082032e+16,36.4256345,-5.1510261,ES,41.6488226,-0.8890853,ES
77729,7.656119801890546e+16,7.656119804082032e+16,41.6488226,-0.8890853,ES,41.6488226,-0.8890853,ES
77730,7.65611980363764e+16,7.656119804082032e+16,40.46366700000001,-3.74922,ES,41.6488226,-0.8890853,ES
77760,7.65611979824954e+16,7.656119804078875e+16,-19.015438,29.154857,ZW,38.423734,27.142826,TR
77761,7.65611980004182e+16,7.656119804078875e+16,59.60249579999999,18.1384383,SE,38.423734,27.142826,TR
77762,7.656119802532379e+16,7.656119804078875e+16,37.09024,-95.712891,US,38.423734,27.142826,TR
77788,7.656119803546294e+16,7.656119804088512e+16,47.902964,1.909251,FR,48.3181795,7.441624099999999,FR
77802,7.656119797128456e+16,7.656119804086211e+16,32.715738,-117.1610838,US,37.09024,-95.712891,US
77803,7.656119802450982e+16,7.656119804086211e+16,41.1475954,-73.989306,US,37.09024,-95.712891,US
77896,7.656119801467658e+16,7.656119804096643e+16,-25.274398,133.775136,AU,-31.2532183,146.921099,AU
77899,7.656119801334576e+16,7.656119804103995e+16,34.0489281,-111.0937311,US,51.253775,-85.323214,CA
77900,7.656119801881168e+16,7.656119804103995e+16,35.0526641,-78.87835849999999,US,51.253775,-85.323214,CA
77911,7.656119800240568e+16,7.656119804101288e+16,59.9342802,30.3350986,RU,48.5157837,135.1011706,RU
77912,7.656119803960078e+16,7.656119804101288e+16,58.02968129999999,56.2667916,RU,48.5157837,135.1011706,RU
77968,7.656119801454616e+16,7.656119804107923e+16,60.12816100000001,18.643501,SE,59.32932349999999,18.0685808,SE
77969,7.656119802238573e+16,7.656119804107923e+16,51.54128040000001,9.915803499999999,DE,59.32932349999999,18.0685808,SE
77977,7.656119803866421e+16,7.656119804104771e+16,-28.7840394,-51.6077771,BR,-19.9166813,-43.9344931,BR
77978,7.656119803980349e+16,7.656119804104771e+16,52.406374,16.9251681,PL,-19.9166813,-43.9344931,BR
77992,7.656119798014422e+16,7.656119804108104e+16,60.16985569999999,24.9383791,FI,61.52401,105.318756,RU
77993,7.656119801793285e+16,7.656119804108104e+16,55.755826,37.6172999,RU,61.52401,105.318756,RU
78012,7.656119801571587e+16,7.656119804104787e+16,55.8304307,49.06608060000001,RU,-24.3767537,-128.3242376,PN
78051,7.656119799761643e+16,7.656119804114307e+16,37.09024,-95.712891,US,37.09024,-95.712891,US
78061,7.656119800431282e+16,7.656119804110086e+16,56.130366,-106.346771,CA,56.130366,-106.346771,CA
78062,7.656119803495174e+16,7.656119804110086e+16,56.130366,-106.346771,CA,56.130366,-106.346771,CA
78081,7.656119797028909e+16,7.656119804119795e+16,39.3642834,-74.4229266,US,52.132633,5.291265999999999,NL
78124,7.656119798785443e+16,7.65611980411714e+16,57.149717,-2.094278,GB,38.963745,35.243322,TR
78125,7.656119803217294e+16,7.65611980411714e+16,55.864237,-4.251806,GB,38.963745,35.243322,TR
78128,7.656119800791634e+16,7.656119804117307e+16,55.6453032,38.0114506,RU,61.52401,105.318756,RU
78129,7.656119803966462e+16,7.656119804117307e+16,55.67337449999999,37.2818568,RU,61.52401,105.318756,RU
78236,7.656119799753184e+16,7.656119804133419e+16,37.09024,-95.712891,US,-10.447525,105.690449,CX
78237,7.656119802802085e+16,7.656119804133419e+16,37.09024,-95.712891,US,-10.447525,105.690449,CX
78242,7.656119802337312e+16,7.656119804129949e+16,51.4309209,-0.0936496,GB,37.09024,-95.712891,US
78243,7.656119802805826e+16,7.656119804129949e+16,59.9342802,30.3350986,RU,37.09024,-95.712891,US
78244,7.656119802936746e+16,7.656119804129949e+16,60.63987580000001,26.1285786,FI,37.09024,-95.712891,US
78245,7.656119803564947e+16,7.656119804129949e+16,46.37758609999999,-70.9232928,CA,37.09024,-95.712891,US
78247,7.656119803562165e+16,7.656119804131728e+16,37.09024,-95.712891,US,51.919438,19.145136,PL
78248,7.656119803917666e+16,7.656119804131728e+16,49.72253060000001,20.2503358,PL,51.919438,19.145136,PL
78268,7.656119803875589e+16,7.656119804136702e+16,52.132633,5.291265999999999,NL,35.8616486,139.6454782,JP
78279,7.656119799478194e+16,7.656119804136203e+16,37.66399759999999,127.9784585,KP,36.204824,138.252924,JP
78280,7.656119801705648e+16,7.656119804136203e+16,41.1579438,-8.629105299999999,PT,36.204824,138.252924,JP
78284,7.656119798436469e+16,7.656119804138355e+16,43.0389025,-87.9064736,US,50.503887,4.469936,BE
78298,7.656119801012416e+16,7.65611980413684e+16,50.5716595,19.3219768,PL,13.7522783,-60.9932889,LC
78299,7.656119801185253e+16,7.65611980413684e+16,51.919438,19.145136,PL,13.7522783,-60.9932889,LC
78302,7.656119803823848e+16,7.656119804136747e+16,45.9563684,12.661452,IT,39.4699075,-0.3762881,ES
78328,7.656119799264467e+16,7.656119804141627e+16,59.9342802,30.3350986,RU,55.8304307,49.06608060000001,RU
78329,7.656119801112803e+16,7.656119804141627e+16,35.86166,104.195397,CN,55.8304307,49.06608060000001,RU
78336,7.656119803686278e+16,7.656119804142437e+16,37.9847003,-0.6808233,ES,34.0522342,-118.2436849,US
78348,7.656119796552286e+16,7.656119804146336e+16,40.2842164,-84.1554987,US,40.4172871,-82.90712300000001,US
78349,7.656119799677682e+16,7.656119804146336e+16,1.352083,103.819836,SG,40.4172871,-82.90712300000001,US
78350,7.656119800619683e+16,7.656119804146336e+16,53.7190281,-2.0727839,GB,40.4172871,-82.90712300000001,US
78351,7.656119802539149e+16,7.656119804146336e+16,52.586214,-1.982919,GB,40.4172871,-82.90712300000001,US
78352,7.65611980391024e+16,7.656119804146336e+16,37.7159396,-121.9101221,US,40.4172871,-82.90712300000001,US
78353,7.656119804077178e+16,7.656119804146336e+16,41.902916,12.453389,VA,40.4172871,-82.90712300000001,US
78380,7.656119796935582e+16,7.656119804148032e+16,26.263406,117.638678,CN,37.566535,126.9779692,KR
78395,7.656119798407704e+16,7.656119804151496e+16,33.4483771,-112.0740373,US,37.08539409999999,25.1515337,GR
78396,7.656119801889722e+16,7.656119804151496e+16,39.074208,21.824312,GR,37.08539409999999,25.1515337,GR
78417,7.656119799676448e+16,7.656119804148051e+16,27.6648274,-81.5157535,US,61.52401,105.318756,RU
78418,7.656119804093414e+16,7.656119804148051e+16,50.503887,4.469936,BE,61.52401,105.318756,RU
78492,7.656119800561061e+16,7.656119804156827e+16,-23.5505199,-46.63330939999999,BR,-21.4245173,-45.9470205,BR
78495,7.656119802993592e+16,7.656119804155448e+16,37.09024,-95.712891,US,31.046051,34.851612,IL
78500,7.656119796096379e+16,7.65611980416344e+16,48.856614,2.3522219,FR,48.8499198,2.6370411,FR
78501,7.656119796148242e+16,7.65611980416344e+16,48.117266,-1.6777926,FR,48.8499198,2.6370411,FR
78502,7.656119797191776e+16,7.65611980416344e+16,50.8503396,4.3517103,BE,48.8499198,2.6370411,FR
78503,7.656119797972651e+16,7.65611980416344e+16,48.117266,-1.6777926,FR,48.8499198,2.6370411,FR
78504,7.656119798329125e+16,7.65611980416344e+16,50.503887,4.469936,BE,48.8499198,2.6370411,FR
78505,7.656119798447888e+16,7.65611980416344e+16,43.9351691,6.0679194,FR,48.8499198,2.6370411,FR
78506,7.65611979856599e+16,7.65611980416344e+16,48.87753499999999,2.59016,FR,48.8499198,2.6370411,FR
78507,7.656119798769155e+16,7.65611980416344e+16,50.8503396,4.3517103,BE,48.8499198,2.6370411,FR
78508,7.656119798913813e+16,7.65611980416344e+16,43.102976,5.878219,FR,48.8499198,2.6370411,FR
78509,7.656119799153794e+16,7.65611980416344e+16,50.5328889,3.9107946,BE,48.8499198,2.6370411,FR
78510,7.656119800066483e+16,7.65611980416344e+16,-19.015438,29.154857,ZW,48.8499198,2.6370411,FR
78511,7.656119800067789e+16,7.65611980416344e+16,48.00611000000001,0.199556,FR,48.8499198,2.6370411,FR
78526,7.656119801157525e+16,7.65611980416028e+16,25.1276033,121.7391833,TW,39.4840108,-0.7532808999999999,ES
78585,7.656119799547038e+16,7.656119804165123e+16,-17.8251657,31.03351,ZW,55.755826,37.6172999,RU
78586,7.656119801611171e+16,7.656119804165123e+16,50.0755381,14.4378005,CZ,55.755826,37.6172999,RU
78587,7.656119799247803e+16,7.656119804165131e+16,50.62925,3.057256,FR,50.503887,4.469936,BE
78588,7.656119799741186e+16,7.656119804165131e+16,43.5912356,3.2583626,FR,50.503887,4.469936,BE
78589,7.656119800025392e+16,7.656119804165131e+16,46.227638,2.213749,FR,50.503887,4.469936,BE
78590,7.656119800027344e+16,7.656119804165131e+16,46.227638,2.213749,FR,50.503887,4.469936,BE
78591,7.656119801679971e+16,7.656119804165131e+16,44.203142,0.616363,FR,50.503887,4.469936,BE
78592,7.6561198026062e+16,7.656119804165131e+16,49.894067,2.295753,FR,50.503887,4.469936,BE
78593,7.656119802697338e+16,7.656119804165131e+16,50.503887,4.469936,BE,50.503887,4.469936,BE
78594,7.656119803340533e+16,7.656119804165131e+16,42.6681804,1.0011899,FR,50.503887,4.469936,BE
78611,7.656119801392395e+16,7.656119804170088e+16,12.048465,-84.9934549,NI,56.130366,-106.346771,CA
78612,7.65611980350731e+16,7.656119804170088e+16,52.336916,-6.4633381,IE,56.130366,-106.346771,CA
78681,7.65611980073367e+16,7.656119804181688e+16,55.755826,37.6172999,RU,59.9342802,30.3350986,RU
78682,7.656119801273451e+16,7.656119804181688e+16,55.1170375,36.5970818,RU,59.9342802,30.3350986,RU
78683,7.656119802141493e+16,7.656119804181688e+16,45.8676515,40.105095,RU,59.9342802,30.3350986,RU
78719,7.656119802485544e+16,7.656119804177722e+16,-27.6728168,121.6283098,AU,-31.9505269,115.8604572,AU
78720,7.656119803054195e+16,7.656119804177722e+16,-31.9505269,115.8604572,AU,-31.9505269,115.8604572,AU
78732,7.656119800800016e+16,7.656119804177912e+16,61.52401,105.318756,RU,56.2965039,43.93605900000001,RU
78733,7.65611980199212e+16,7.656119804177912e+16,61.52401,105.318756,RU,56.2965039,43.93605900000001,RU
78734,7.656119803418331e+16,7.656119804177912e+16,59.9342802,30.3350986,RU,56.2965039,43.93605900000001,RU
78735,7.656119804099555e+16,7.656119804177912e+16,61.52401,105.318756,RU,56.2965039,43.93605900000001,RU
78736,7.656119804133987e+16,7.656119804177912e+16,55.1644419,61.4368432,RU,56.2965039,43.93605900000001,RU
78738,7.656119801199632e+16,7.65611980417905e+16,-14.235004,-51.92528,BR,-22.9068467,-43.1728965,BR
78741,7.656119801869114e+16,7.656119804179229e+16,41.87194,12.56738,IT,44.4056499,8.946256,IT
78742,7.656119801914058e+16,7.656119804179229e+16,37.09024,-95.712891,US,44.4056499,8.946256,IT
78743,7.656119803576869e+16,7.656119804179229e+16,44.90075119999999,8.2064257,IT,44.4056499,8.946256,IT
78744,7.65611980409242e+16,7.656119804179229e+16,44.298387,8.464533099999999,IT,44.4056499,8.946256,IT
78750,7.65611980011461e+16,7.656119804188704e+16,59.9342802,30.3350986,RU,48.708048,44.5133035,RU
78751,7.656119803927843e+16,7.656119804188704e+16,54.7104264,20.4522144,RU,48.708048,44.5133035,RU
78753,7.656119801341386e+16,7.656119804187432e+16,53.7190281,-2.0727839,GB,60.12816100000001,18.643501,SE
78754,7.65611980392822e+16,7.656119804187432e+16,56.26392,9.501785,DK,60.12816100000001,18.643501,SE
78762,7.65611979913585e+16,7.656119804187866e+16,48.17346329999999,23.2972476,UA,56.130366,-106.346771,CA
78763,7.656119802651864e+16,7.656119804187866e+16,37.09024,-95.712891,US,56.130366,-106.346771,CA
78827,7.656119799105659e+16,7.656119804192907e+16,32.3182314,-86.902298,US,47.7510741,-120.7401385,US
78828,7.656119803155066e+16,7.656119804192907e+16,53.709807,27.953389,BY,47.7510741,-120.7401385,US
78829,7.656119803508429e+16,7.656119804192907e+16,53.9332706,-116.5765035,CA,47.7510741,-120.7401385,US
78860,7.656119802197547e+16,7.6561198041992e+16,60.47202399999999,8.468945999999999,NO,60.39126279999999,5.3220544,NO
78861,7.656119802798531e+16,7.6561198041992e+16,47.516231,14.550072,AT,60.39126279999999,5.3220544,NO
78895,7.65611980035415e+16,7.656119804199955e+16,-22.9068467,-43.1728965,BR,-12.579738,-41.7007272,BR
78896,7.656119804185899e+16,7.656119804199955e+16,-14.235004,-51.92528,BR,-12.579738,-41.7007272,BR
78905,7.656119803327774e+16,7.656119804204802e+16,43.653226,-79.3831843,CA,45.4215296,-75.69719309999999,CA
78966,7.656119802621315e+16,7.656119804212e+16,66.3656584,12.3594655,NO,-3.370417,-168.734039,KI
78971,7.656119801067891e+16,7.656119804210219e+16,19.2823192,166.647047,UM,37.09024,-95.712891,US
78972,7.65611980217437e+16,7.656119804210219e+16,44.3148443,-85.60236429999999,US,37.09024,-95.712891,US
79006,7.656119799286011e+16,7.656119804217403e+16,51.31475930000001,-0.5599501,GB,55.864237,-4.251806,GB
79007,7.656119799375675e+16,7.656119804217403e+16,41.3275459,19.8186982,AL,55.864237,-4.251806,GB
79008,7.656119801778254e+16,7.656119804217403e+16,51.919438,19.145136,PL,55.864237,-4.251806,GB
79023,7.656119797335731e+16,7.656119804215998e+16,51.165691,10.451526,DE,51.43323669999999,7.661593799999999,DE
79024,7.656119799555155e+16,7.656119804215998e+16,51.0515666,8.3926278,DE,51.43323669999999,7.661593799999999,DE
79033,7.656119796715979e+16,7.656119804216723e+16,-19.9166813,-43.9344931,BR,-25.4289541,-49.267137,BR
79034,7.656119800828989e+16,7.656119804216723e+16,-25.4289541,-49.267137,BR,-25.4289541,-49.267137,BR
79035,7.656119801015694e+16,7.656119804216723e+16,-23.5505199,-46.63330939999999,BR,-25.4289541,-49.267137,BR
79036,7.656119803862978e+16,7.656119804216723e+16,-18.512178,-44.5550308,BR,-25.4289541,-49.267137,BR
79037,7.656119803994427e+16,7.656119804216723e+16,-22.9531705,-46.5423239,BR,-25.4289541,-49.267137,BR
79048,7.656119797866648e+16,7.656119804213707e+16,36.778261,-119.4179324,US,53.9332706,-116.5765035,CA
79049,7.656119798924942e+16,7.656119804213707e+16,51.795756,-0.08115699999999999,GB,53.9332706,-116.5765035,CA
79050,7.656119799070592e+16,7.656119804213707e+16,37.09024,-95.712891,US,53.9332706,-116.5765035,CA
79051,7.656119802145475e+16,7.656119804213707e+16,37.09024,-95.712891,US,53.9332706,-116.5765035,CA
79052,7.656119803093846e+16,7.656119804213707e+16,53.7190281,-2.0727839,GB,53.9332706,-116.5765035,CA
79057,7.656119796991275e+16,7.656119804213936e+16,60.12816100000001,18.643501,SE,53.1355091,-57.6604364,CA
79058,7.656119803849568e+16,7.656119804213936e+16,33.7489954,-84.3879824,US,53.1355091,-57.6604364,CA
79073,7.656119800698632e+16,7.6561198042158e+16,28.6862738,77.2217831,IN,18.5204303,73.8567437,IN
79113,7.65611980405989e+16,7.656119804220078e+16,37.09024,-95.712891,US,51.165691,10.451526,DE
79132,7.656119798077485e+16,7.6561198042229e+16,53.7190281,-2.0727839,GB,50.503887,4.469936,BE
79167,7.656119799075997e+16,7.656119804228877e+16,67.28291850000001,14.4150774,NO,37.09024,-95.712891,US
79168,7.656119800453902e+16,7.656119804228877e+16,40.46366700000001,-3.74922,ES,37.09024,-95.712891,US
79169,7.65611980133919e+16,7.656119804228877e+16,56.26392,9.501785,DK,37.09024,-95.712891,US
79212,7.656119803850323e+16,7.656119804232581e+16,-22.9680841,-46.9945643,BR,-33.8912831,-60.5745999,AR
79213,7.656119799543003e+16,7.656119804234112e+16,35.4436739,139.6379639,JP,34.0522342,-118.2436849,US
79214,7.656119800004858e+16,7.656119804234112e+16,6.9270786,79.861243,LK,34.0522342,-118.2436849,US
79215,7.656119801419976e+16,7.656119804234112e+16,7.2905715,80.6337262,LK,34.0522342,-118.2436849,US
79216,7.656119802523488e+16,7.656119804234112e+16,39.0457549,-76.64127119999999,US,34.0522342,-118.2436849,US
79217,7.656119802793446e+16,7.656119804234112e+16,37.09024,-95.712891,US,34.0522342,-118.2436849,US
79218,7.65611980352663e+16,7.656119804234112e+16,7.2905715,80.6337262,LK,34.0522342,-118.2436849,US
79219,7.656119803545296e+16,7.656119804234112e+16,7.0840484,80.0098314,LK,34.0522342,-118.2436849,US
79220,7.656119803619602e+16,7.656119804234112e+16,6.9270786,79.861243,LK,34.0522342,-118.2436849,US
79224,7.65611980332198e+16,7.656119804235019e+16,37.09024,-95.712891,US,34.0522342,-118.2436849,US
79235,7.65611979863472e+16,7.656119804233067e+16,23.885942,45.079162,SA,24.1337319,50.1540107,SA
79271,7.656119803089589e+16,7.65611980423785e+16,48.692054,6.184417,FR,46.227638,2.213749,FR
79280,7.656119797399502e+16,7.656119804236506e+16,22.6158015,120.7120023,TW,-37.4464428,-72.1416132,CL
79281,7.656119801080445e+16,7.656119804236506e+16,-22.4543923,-68.9293819,CL,-37.4464428,-72.1416132,CL
79283,7.65611980272846e+16,7.656119804240749e+16,37.09024,-95.712891,US,37.09024,-95.712891,US
79284,7.65611980273464e+16,7.656119804240749e+16,36.8968908,30.7133233,TR,37.09024,-95.712891,US
79285,7.656119804145046e+16,7.656119804240749e+16,15.870032,100.992541,TH,37.09024,-95.712891,US
79286,7.656119804173493e+16,7.656119804240749e+16,56.130366,-106.346771,CA,37.09024,-95.712891,US
79302,7.656119796913464e+16,7.656119804237888e+16,60.47202399999999,8.468945999999999,NO,54.978252,-1.61778,GB
79353,7.656119803315784e+16,7.656119804242557e+16,52.4387814,6.5016411,NL,50.503887,4.469936,BE
79354,7.656119803827155e+16,7.656119804242557e+16,61.92410999999999,25.7481511,FI,50.503887,4.469936,BE
79378,7.656119799669926e+16,7.656119804248184e+16,34.0489281,-111.0937311,US,31.9685988,-99.9018131,US
79379,7.656119803149274e+16,7.656119804248184e+16,52.28231599999999,-1.584927,GB,31.9685988,-99.9018131,US
79383,7.6561198018687e+16,7.656119804246195e+16,60.48460249999999,8.698376399999999,NO,60.00002019999999,11.3690302,NO
79388,7.656119801150904e+16,7.656119804249546e+16,37.09024,-95.712891,US,37.09024,-95.712891,US
79433,7.656119802203669e+16,7.656119804253795e+16,-54.429579,-36.587909,GS,-25.274398,133.775136,AU
79460,7.656119800060309e+16,7.656119804260094e+16,32.7554883,-97.3307658,US,56.26392,9.501785,DK
79461,7.656119800220048e+16,7.656119804260094e+16,55.9349652,12.3012724,DK,56.26392,9.501785,DK
79462,7.656119801213894e+16,7.656119804260094e+16,60.12816100000001,18.643501,SE,56.26392,9.501785,DK
79486,7.656119796970693e+16,7.656119804260395e+16,61.92410999999999,25.7481511,FI,61.92410999999999,25.7481511,FI
79540,7.656119798104402e+16,7.656119804262282e+16,48.3808951,-89.2476823,CA,40.0583238,-74.4056612,US
79541,7.656119798391374e+16,7.656119804262282e+16,37.09024,-95.712891,US,40.0583238,-74.4056612,US
79591,7.656119798835282e+16,7.656119804268603e+16,46.160329,-1.151139,FR,46.160329,-1.151139,FR
79592,7.656119802081315e+16,7.656119804268603e+16,47.2357137,39.701505,RU,46.160329,-1.151139,FR
79593,7.656119802202794e+16,7.656119804268603e+16,53.5086002,49.4198344,RU,46.160329,-1.151139,FR
79608,7.656119802823008e+16,7.65611980427792e+16,36.9741171,-122.0307963,US,37.09024,-95.712891,US
79611,7.656119796963018e+16,7.656119804277227e+16,52.4528001,9.7443992,DE,54.3232927,10.1227651,DE
79634,7.656119800112269e+16,7.6561198042756e+16,55.4872242,37.3046546,RU,56.83892609999999,60.6057025,RU
79678,7.656119797087555e+16,7.656119804280643e+16,47.1584549,27.6014418,RO,53.1046782,-1.5623885,GB
79679,7.6561197994188e+16,7.656119804280643e+16,51.3614279,-0.193961,GB,53.1046782,-1.5623885,GB
79680,7.656119799633195e+16,7.656119804280643e+16,52.52000659999999,13.404954,DE,53.1046782,-1.5623885,GB
79681,7.656119801919888e+16,7.656119804280643e+16,40.4167754,-3.7037902,ES,53.1046782,-1.5623885,GB
79682,7.656119802326411e+16,7.656119804280643e+16,39.8031161,-7.4597725,PT,53.1046782,-1.5623885,GB
79683,7.656119802574069e+16,7.656119804280643e+16,53.7190281,-2.0727839,GB,53.1046782,-1.5623885,GB
79684,7.656119803541882e+16,7.656119804280643e+16,59.64250000000001,-151.5483333,US,53.1046782,-1.5623885,GB
79685,7.656119803791624e+16,7.656119804280643e+16,37.09024,-95.712891,US,53.1046782,-1.5623885,GB
79688,7.656119800701555e+16,7.656119804282066e+16,60.1063658,150.9490001,RU,55.755826,37.6172999,RU
79727,7.65611979877782e+16,7.65611980429139e+16,44.4267674,26.1025384,RO,31.9685988,-99.9018131,US
79728,7.656119802526232e+16,7.65611980429139e+16,40.7127753,-74.0059728,US,31.9685988,-99.9018131,US
79730,7.656119798120872e+16,7.656119804285898e+16,55.755826,37.6172999,RU,34.0522342,-118.2436849,US
79779,7.65611979946246e+16,7.656119804298035e+16,38.440429,-122.7140548,US,36.778261,-119.4179324,US
79797,7.656119801268414e+16,7.656119804293738e+16,48.7163857,21.2610746,SK,-14.235004,-51.92528,BR
79798,7.656119801321886e+16,7.656119804293738e+16,-23.5505199,-46.63330939999999,BR,-14.235004,-51.92528,BR
79894,7.656119803525373e+16,7.656119804307858e+16,61.52401,105.318756,RU,55.755826,37.6172999,RU
79895,7.656119803551546e+16,7.656119804307858e+16,51.919438,19.145136,PL,55.755826,37.6172999,RU
79938,7.656119801289034e+16,7.65611980431973e+16,61.52401,105.318756,RU,53.7595935,87.12157049999999,RU
79939,7.65611980130114e+16,7.65611980431973e+16,54.5072013,37.0013226,RU,53.7595935,87.12157049999999,RU
79940,7.656119801592163e+16,7.65611980431973e+16,61.52401,105.318756,RU,53.7595935,87.12157049999999,RU
79941,7.656119801602038e+16,7.65611980431973e+16,36.9733563,24.7239075,GR,53.7595935,87.12157049999999,RU
79942,7.656119802849256e+16,7.65611980431973e+16,45.1310529,33.5941067,UA,53.7595935,87.12157049999999,RU
79943,7.656119803525602e+16,7.65611980431973e+16,61.52401,105.318756,RU,53.7595935,87.12157049999999,RU
79967,7.65611980319914e+16,7.656119804319163e+16,49.9935,36.230383,UA,48.379433,31.1655799,UA
79983,7.656119801750906e+16,7.656119804315739e+16,53.12348040000001,18.0084378,PL,53.12348040000001,18.0084378,PL
80004,7.656119797044755e+16,7.656119804323346e+16,38.9071923,-77.0368707,US,52.52000659999999,13.404954,DE
80055,7.656119798686742e+16,7.656119804330653e+16,-23.1857076,-46.8978057,BR,-23.2639992,-47.29967329999999,BR
80056,7.65611979926615e+16,7.656119804330653e+16,-23.5505199,-46.63330939999999,BR,-23.2639992,-47.29967329999999,BR
80057,7.65611980206201e+16,7.656119804330653e+16,-25.4289541,-49.267137,BR,-23.2639992,-47.29967329999999,BR
80071,7.656119799998155e+16,7.656119804331992e+16,-25.274398,133.775136,AU,-37.8136276,144.9630576,AU
80076,7.65611980098581e+16,7.656119804333773e+16,52.045155,5.8718235,NL,50.8838492,8.020959099999999,DE
80104,7.656119801514286e+16,7.656119804328875e+16,54.35202520000001,18.6466384,PL,50.5716595,19.3219768,PL
80105,7.656119802347774e+16,7.656119804328875e+16,51.919438,19.145136,PL,50.5716595,19.3219768,PL
80106,7.656119802644605e+16,7.656119804328875e+16,50.5716595,19.3219768,PL,50.5716595,19.3219768,PL
80107,7.656119803531682e+16,7.656119804328875e+16,51.8927182,21.0021679,PL,50.5716595,19.3219768,PL
80108,7.656119804031691e+16,7.656119804328875e+16,18.220833,-66.590149,PR,50.5716595,19.3219768,PL
80117,7.656119804134194e+16,7.656119804341322e+16,53.7190281,-2.0727839,GB,36.1699412,-115.1398296,US
80125,7.656119802382253e+16,7.65611980433639e+16,10.0169099,-84.4015075,CR,-25.274398,133.775136,AU
